프로젝트 명,엔드포인트 URL,엔드포인트 클래스,엔드포인트 메소드,사용 프로젝트 명,클래스,메소드(라인),메소드 분석,HTTP,엔드포인트 정의 위치,사용 파일,사용 라인,매칭 유형,신뢰도,소스 라인,endpoint_id
FinUp.Chat.NET.Api,api/v1.2/users/{useridx}/ban,UserBanController,InsertAsync,FinUp.General,FUApi.ChatApi,ChatApiCancelUserBan (FinUp.General/FUApi.ChatApi.cs:625),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",POST,FinUp.Chat.NET.Api/Controllers/v1_2/UserBanController.cs:37,FinUp.General/FUApi.ChatApi.cs,625,param-literals,Medium,", url: string.Format(""{0}/api/v1.2/users/{1}/ban/{2}?reason={3}"", ChatApiUrl, ChatUserIdx, UserBanIdx, CancelReason)",140
FinUp.Chat.NET.Api,api/v1.2/users/{useridx}/ban/{userbanidx},UserBanController,DeleteAsync,FinUp.General,FUApi.ChatApi,ChatApiCancelUserBan (FinUp.General/FUApi.ChatApi.cs:625),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",DELETE,FinUp.Chat.NET.Api/Controllers/v1_2/UserBanController.cs:83,FinUp.General/FUApi.ChatApi.cs,625,param-literals,Medium,", url: string.Format(""{0}/api/v1.2/users/{1}/ban/{2}?reason={3}"", ChatApiUrl, ChatUserIdx, UserBanIdx, CancelReason)",141
FinUp.Chat.NET.Api,api/v1.2/users/{useridx}/report,UserReportController,InsertAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestUserReport (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:569),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV 파라미터 템플릿과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_2/UserReportController.cs:32,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,569,template-exact,High,"using var repHttpMsg = await _httpClient.PostAsJsonAsync($""{ApiUrl}/api/v1.2/users/{useridx}/report"", reportParam, serialOpt);",142
FinUp.Chat.NET.Api,api/v1.2/users/{useridx}/report,UserReportController,InsertAsync,FinUp.General,FUApi.ChatApi,ChatUserReportCount (FinUp.General/FUApi.ChatApi.cs:667),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",POST,FinUp.Chat.NET.Api/Controllers/v1_2/UserReportController.cs:32,FinUp.General/FUApi.ChatApi.cs,667,param-literals,Medium,", url: string.Format(""{0}/api/v1.2/users/{1}/report/count:target"", ChatApiUrl, ChatUserIdx)",142
FinUp.Chat.NET.Api,api/v1.2/users/{useridx}/report,UserReportController,InsertAsync,FinUp.General,FUApi.ChatApi,ChatUserReportList (FinUp.General/FUApi.ChatApi.cs:708),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",POST,FinUp.Chat.NET.Api/Controllers/v1_2/UserReportController.cs:32,FinUp.General/FUApi.ChatApi.cs,708,param-literals,Medium,", url: string.Format(""{0}/api/v1.2/users/{1}/report:target"", ChatApiUrl, ChatUserIdx)",142
FinUp.Chat.NET.Api,api/v1.9/Auth/token:apikey,AuthController,GetAuthFromApikey,Finup.Chat.NET.Blazor.Core,ChatApiAuth,RequestUserJwtByApiKey (Finup.Chat.NET.Blazor.Core/Protocols/ChatApiAuth.cs:159),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/AuthController.cs:57,Finup.Chat.NET.Blazor.Core/Protocols/ChatApiAuth.cs,159,exact,High,"using var repHttpMsg = await _httpClient.PostAsync($""{ApiUrl}/api/v1.9/auth/token:apikey"", null).ConfigureAwait(false);",143
FinUp.Chat.NET.Api,api/v1.9/Auth/token:cookie,AuthController,GetAuthFromCookie,Finup.Chat.NET.Blazor.Core,ChatApiAuth,RequestUserJwtByCookie (Finup.Chat.NET.Blazor.Core/Protocols/ChatApiAuth.cs:128),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/AuthController.cs:37,Finup.Chat.NET.Blazor.Core/Protocols/ChatApiAuth.cs,128,exact,High,"using var repHttpMsg = await _httpClient.PostAsJsonAsync<CookieAuth>($""{ApiUrl}/api/v1.9/auth/token:cookie"", cookie).ConfigureAwait(false);",144
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatList (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:113),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,113,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat?ListType={listtype}&PageNo={pageno}&PageSize={pagesize}"");",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatList (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:113),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,113,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat?ListType={listtype}&PageNo={pageno}&PageSize={pagesize}"");",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatListNonJWT (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:146),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,146,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{appcode}/list"");",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatListNonJWT (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:146),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,146,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{appcode}/list"");",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatInfo (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:178),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,178,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/openchat"");",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatInfo (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:178),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,178,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/openchat"");",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatInfoByKeywordIdx (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:204),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,204,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{appcode}/{keywordIdx}/info"");",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatInfoByKeywordIdx (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:204),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,204,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{appcode}/{keywordIdx}/info"");",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestOpenchatDiplayUpdate (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:230),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,230,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/openchat/display/{display}"");",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestOpenchatDiplayUpdate (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:230),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,230,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/openchat/display/{display}"");",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatEnter (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:287),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,287,exact,High,"using var repHttpMsg = await _httpClient.PostAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/users/openchat:enter"", default);",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatEnter (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:287),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,287,exact,High,"using var repHttpMsg = await _httpClient.PostAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/users/openchat:enter"", default);",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatUserUpdate (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:324),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,324,exact,High,"using var repHttpMsg = await _httpClient.PatchAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/users/{chatuseridx}"", stringContent).ConfigureAwait(false);",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatUserUpdate (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:324),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,324,exact,High,"using var repHttpMsg = await _httpClient.PatchAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/users/{chatuseridx}"", stringContent).ConfigureAwait(false);",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatUserUpdate (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:326),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,326,exact,High,"//using var repHttpMsg = await _httpClient.PatchAsJsonAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/users/{chatuseridx}"", chatUser.Operations);",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatUserUpdate (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:326),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,326,exact,High,"//using var repHttpMsg = await _httpClient.PatchAsJsonAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/users/{chatuseridx}"", chatUser.Operations);",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatOut (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:356),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,356,exact,High,"using var repHttpMsg = await _httpClient.PostAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/users/{chatuseridx}:out"", default);",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatOut (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:356),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,356,exact,High,"using var repHttpMsg = await _httpClient.PostAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/users/{chatuseridx}:out"", default);",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatUserInfo (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:385),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,385,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/users/{chatuseridx}"");",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatUserInfo (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:385),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,385,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/users/{chatuseridx}"");",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatMessageList (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:428),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,428,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatIdx}/messages?{queryString.ToString()}"");",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatMessageList (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:428),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,428,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatIdx}/messages?{queryString.ToString()}"");",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatMessageListNonJWT (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:477),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,477,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatIdx}/messages/{appcode}:unauth?{queryString.ToString()}"");",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatMessageListNonJWT (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:477),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,477,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatIdx}/messages/{appcode}:unauth?{queryString.ToString()}"");",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestMessageDelete (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:680),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,680,exact,High,"RequestUri = new Uri($""{ApiUrl}/api/v1.9/chat/{chatIdx}/messages/{chatMessageIdx}/openchat:admin"")",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestMessageDelete (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:680),"설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,680,exact,High,"RequestUri = new Uri($""{ApiUrl}/api/v1.9/chat/{chatIdx}/messages/{chatMessageIdx}/openchat:admin"")",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,RequestAllMessageDelete (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:707),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,707,exact,High,"using var repHttpMsg = await _httpClient.DeleteAsync($""{ApiUrl}/api/v1.9/chat/{userIdx}/{appCode}/messages/delete-all-message"");",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,RequestAllMessageDelete (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:707),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,707,exact,High,"using var repHttpMsg = await _httpClient.DeleteAsync($""{ApiUrl}/api/v1.9/chat/{userIdx}/{appCode}/messages/delete-all-message"");",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,SendMessage (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:725),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,725,exact,High,"using var repHttpMsg = await _httpClient.PostAsJsonAsync($""{ApiUrl}/api/v1.9/chat/{send.ChatIdx}/messages"", send, serialOpt);",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,SendMessage (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:725),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,725,exact,High,"using var repHttpMsg = await _httpClient.PostAsJsonAsync($""{ApiUrl}/api/v1.9/chat/{send.ChatIdx}/messages"", send, serialOpt);",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,SetDefaultHeader (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:767),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,767,exact,High,"using var repHttpMsg = await _httpClient.PostAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/files:upload"", content);",147
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,Insert,Finup.Chat.NET.Blazor.Core,ChatApi,SetDefaultHeader (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:767),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:40,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,767,exact,High,"using var repHttpMsg = await _httpClient.PostAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/files:upload"", content);",148
FinUp.Chat.NET.Api,api/v1.9/Chat,ChatController,GetAsync,Finup.Chat.NET.Blazor.Core,ChatApi,DownloadFile (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:789),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV URL과 동일한 정적 문자열, 신뢰도=High.",GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:135,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,789,exact,High,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/files/{fileidx}:download"");",147
